SMILES,UMAP_1,UMAP_2,UMAP_3
CCC1CCC(C[NH2+][C@@H]2CCC[C@H]2[C@@H]2CCCC[NH2+]2)CC1,4.6140714,13.451084,11.181401
CCCn1c(=C(C#N)C#N)s/c(=C/c2ccccn2)c1=O,5.0024843,12.24481,11.845709
C[NH2+]C[C@H](C)C(=O)Nc1snc(C)c1C(=O)[O-],4.366667,12.105116,11.395903
C/C(=C\C(=O)NC[C@H]1CCCO1)NNC(=O)Cc1cccc2ccccc12,6.4728956,12.531522,11.519241
Cc1ccc(N2C[C@@H](C(=O)Nc3nnc(-c4sc(C)nc4C)o3)CC2=O)cc1,6.64058,12.146005,11.551824
C[C@@H]1CCCN(C(=O)COc2ccc(Nc3ccccc3)cc2)C1,5.8065104,12.841354,11.405053
CCc1onc(C)c1NC(=O)c1c(C)oc(-n2cccc2)c1C#N,5.538926,11.986918,12.13669
O=C(OCc1cc([N+](=O)[O-])cc2c1OCOC2)c1cnc2ccccc2n1,6.387413,11.676314,11.823088
CC(=O)N=P(N1CCCCC1)(N1CCCCC1)C(C)(C)C,4.5647798,13.298076,11.093454
CC1(C)CCN(C(=O)C23CC4CC(C2)CC(C(=O)N2CCC(C)(C)C2)(C4)C3)C1,6.587538,13.006047,10.877494
Cc1ccccc1C(C)(C)CNC(=O)NC[C@@H](O)C1CCOCC1,5.361386,13.083621,11.151619
C[C@H]1CCC[C@H](NC(=O)/C(C#N)=C/c2ccccc2)[C@@H]1C,4.709577,12.563199,11.555902
Cc1ccc2c(CC(=O)NCC[NH+]3CCOCC3)cc(=O)oc2c1,5.9294853,12.541116,11.567122
O=S1(=O)CC[C@@H]([NH2+][C@H]2CCC[C@@H]2[C@@H]2CCCC[NH2+]2)C1,5.073711,12.027439,10.29781
CO[C@]1(C)C[C@H](N(C)C(=O)c2ccc3c(c2)C(=O)NC3=O)C1(C)C,6.1015387,12.837111,11.078965
N/C(=N/OCCN1CCCS1(=O)=O)c1cc2ccccc2o1,5.6485963,11.621,10.421534
Cc1nc2ccccc2n1CC/[NH+]=C(/N)NC1CCCCCC1,5.3693986,13.183136,11.540003
CCCc1c(C(=O)N2CCO[C@@H](CCC)C2)[nH]c(C)c1C(C)=O,5.6682463,13.127881,11.547876
COc1ccc(CN2CCN(C(=O)C34CC5CC(CC(C5)C3)C4)CCC2=O)cc1,6.6403537,12.969829,10.886272
CCSCC[C@@H](C)NC(=O)N1CCN(C(=O)c2ccc(C)cc2)CC1,5.743831,13.038542,11.1913395
COc1ccc(CCCNC(=O)NNC(=O)C(C)(C)C)cc1,5.039121,12.858353,11.123966
C[C@H]1CCN(C(=O)c2csc(-c3ccsc3)n2)C[C@H]1O,5.0229645,12.479397,12.068046
CC(=O)Nc1ccc(C2=NN(C(C)=O)[C@@H](c3cccs3)C2)cc1,5.680344,12.168327,12.209537
COc1ccc(NC(=O)C2=Cc3ccccc3OC=C2)c(OC)c1,7.1407723,13.21992,11.7158375
CC(C)CN(C(=O)CN1C(=O)[C@@H]2CCCC[C@H]2C1=O)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O,7.2104373,12.313384,11.086269
COc1ccccc1[C@@H](Nc1nccn(C)c1=O)c1ccccn1,5.7312284,12.116083,11.849846
CC(C)C[C@H](C[NH3+])CN1CC[NH+](CC2CC2)CC1,4.183712,13.19361,11.356207
C[NH+](CC(=O)N1CCOC1=O)CC1CC[NH2+]CC1,4.245489,12.710279,11.168045
Cc1ccccc1-n1[nH]c2cc(=O)n(Cc3ccccc3)c(C)c2c1=O,6.354024,12.29274,12.267156
CCN(CC)S(=O)(=O)c1cccc(C(=O)N[C@H](C)c2oc3ccccc3c2C)c1,6.4260573,11.843541,10.445379
COc1ccc([C@@H]2c3[nH]c4ccccc4c3C[C@H]3C(=O)N(CCO)CC(=O)N32)c(OC)c1,7.233268,12.325738,11.377756
CCOC(=O)C1=C(CN2CCN(c3cccc(C)c3C)CC2)NC(=O)N[C@H]1c1cccs1,7.2006054,12.440496,11.083325
CCOc1ccc2[nH]c(SCC(=O)Nc3ccc(C#N)cc3)nc2c1,5.961679,11.782173,12.196613
CCCCN(C)C(=O)[C@@H](c1ccccc1C)N(C)C,4.483429,12.746725,11.436406
CC[NH+](CC)CCN1C(N)=[NH+]C[C@@]12CCCC(C)(C)C2,4.4821925,13.343143,11.341442
C[C@@H](NC(=O)c1cc(C[NH+]2CCC(O)CC2)on1)c1cn(C)c2ccccc12,6.5313797,13.043851,11.399193
C[C@H]1CO[C@H]([C@]2(C)OC[C@H](C)O2)O1,4.022378,12.654924,11.211393
Cc1cc(C(=O)NC[C@H](CCO)c2ccccc2)nn1C,4.8757887,12.456821,11.794325
O=C(NC[C@H]1CC[C@@H](C(=O)[O-])O1)c1ccc(Br)c(F)c1,4.9352703,11.490867,11.931319
CCCNC(=O)[C@@H]1CCCN(C(=O)c2c[nH]c3cccc(F)c23)C1,6.0795817,12.4533205,11.984375
CC[NH+]1CC[C@@H](N(C)C(=O)Nc2cnccc2C)[C@H](C)C1,4.831172,13.073593,11.431035
Clc1cccc(-c2ccc(C[NH2+]Cc3ccc4c(c3)OCO4)o2)c1,5.9737363,11.972935,11.934807
O=C(NCC1([NH+]2CCCCC2)CCOCC1)c1n[nH]c(C2CC2)c1Cl,6.051488,13.344389,11.646468
CC[S@@](=O)[C@@H]1CCC[C@H](NC(=O)NCc2ccccc2C)C1,5.0991135,12.862794,11.330959
CC(C)[C@H]1C[NH2+]CC[C@]12CCO[C@H](C)C2,3.9355671,12.971369,11.524715
C[NH+](Cc1cccc2cn[nH]c12)C1CCN(C(=O)OC(C)(C)C)CC1,5.6014957,13.1435795,10.886201
Cc1nc(C)c(C(=O)OCC(=O)N[C@H]2CCCc3ccccc32)s1,5.958008,12.321013,11.974742
CC[C@@H]1CN(S(=O)(=O)C(C)C)CC[C@@H]1[NH2+]Cc1cccc(C#N)c1,5.530105,11.898643,10.120314
Cc1ccc2c(nc3s/c(=C\c4ccc(F)cc4F)c(=O)n32)c1C,6.6698356,12.082371,12.4353075
C[C@H]1CCC[C@H](C)N1C(=O)c1ccc2c(c1)COCO2,4.9088554,12.924937,11.83614
COC(=O)CN(Cc1ccccc1)Oc1ccc(Cl)cc1,4.8454185,12.037751,12.013183
C[C@@H](N[C@H]1CCc2c(Cl)cc(Cl)cc21)c1nnc2ccccn12,5.801457,12.17635,12.430084
CN1Cc2ccccc2[C@H]2CCc3ccccc3[C@@H]21,4.8812695,12.955163,12.014927
COC[C@](C)(O)C1(C#N)CCCC1,3.8067627,12.620605,11.41268
Cc1ccccc1N1CCN(C(=O)[C@@]23CC[C@@H](C[C@@H]2Br)C3)CC1,5.920028,13.290215,11.66399
CCC(CC)CNC(=O)N[C@H]1CCC[C@H](S(C)(=O)=O)C1,5.121583,11.943748,10.304634
C[C@H]1C(=O)N(c2ccccc2Cl)CCN1C(=O)C1CC1,5.315934,13.107924,11.999901
CCc1ccc([C@H](CO)NC(=O)[C@H]2C[C@@H]2c2ccc(F)cc2)cc1,5.4408507,12.822459,12.066546
Cc1sc2nc(SCC(=O)c3c[nH]c4ccccc34)n(C)c(=O)c2c1C,6.511721,12.229542,12.155367
Cc1cc(C[NH2+]Cc2cnn(C)c2C)sc1C,4.0988274,12.757396,11.8275
Nc1ccc(N2CCOCC2)nc1,3.904487,12.33902,11.646933
CC(C)[C@]1(CC2CCOCC2)CCC[NH2+]1,3.9423742,12.999301,11.479117
COc1ccc(OCc2nc(C)no2)c(/C=C/C(=O)[O-])c1,5.2821527,11.6694,11.807565
CCn1nccc1[C@H](F)C(=O)[O-],4.1584,11.903368,11.474803
CC(C)NS(=O)(=O)c1ccc(C(=O)N[C@@H]2CCCC[C@@H]2C)cc1,5.5253634,11.818937,10.225144
Cn1cc(C(=O)NCC(=O)N2CCCC2)c(-c2ccccc2)n1,5.6141524,12.52863,11.942363
Cc1cc(C(=O)N(C2CC2)[C@H]2CCc3ccccc32)c2ccc(F)cc2n1,6.538199,12.642018,12.134086
CC(C)[C@](C)(O)CNC(=O)N[C@@H](C)CS(C)(=O)=O,5.090273,11.889163,10.375746
CC/[NH+]=C(/NCC1CCC1)N[C@H]1CCS(=O)(=O)C1,5.036265,11.920701,10.36708
CNS(=O)(=O)c1cccc([C@@H](C)NC(=O)C23CC4CC(CC(C4)C2)C3)c1,6.587915,12.94989,10.801181
CCOC(=O)CCCS(=O)(=O)N1CCCN(C)c2ccc(F)cc21,7.143874,13.239761,11.695948
Cc1nc(-c2ccccc2F)sc1CNC(=O)NC(C)(C)C,5.2037425,12.5947275,11.023586
Cc1cc(F)c2c(c1)CCCN2CCCNS(C)(=O)=O,5.3636527,11.774232,10.331835
O[C@@H]1C[C@@H](c2nc(C3CC3)no2)[NH+](Cc2c[nH]c3ccccc23)C1,5.921133,13.175555,12.057127
Cc1ccc(C(=O)N2CCC(N3CCCC3=O)CC2)cc1[N+](=O)[O-],6.0327516,12.473616,11.454191
C[C@H](NCc1[nH+]ccn1C)c1cccc(Cl)c1,4.1781297,12.374343,11.876181
Cc1ccccc1C[S@](=O)CCCc1ccccc1,4.504284,12.42381,11.938508
O=C(CSc1cccc(C(F)(F)F)c1)N1CCN(S(=O)(=O)c2cccs2)CC1,6.0397263,11.100251,10.937071
Cc1nc(S(=O)(=O)NCCOc2ccc(Br)cc2)cn1C,4.905868,11.4207735,11.742639
CCN(C(=O)C[NH2+]C1CCCCC1)c1ccccc1,4.4613013,12.878014,11.544949
COC(=O)c1c(C)[nH]c(C(=O)[C@@H](C)OC(=O)c2cnn(C)c2)c1C,5.901054,12.104451,11.799948
O=S(=O)(Nc1cc(F)ccc1F)c1ccc2c(c1)OCCO2,5.7703056,11.416834,10.947468
COc1ccc2nc(-c3ccc(Cl)c(NC(=O)NCc4ccccc4)c3)cn2n1,6.6134357,11.902426,11.886103
CCC(=O)Nc1cccc(-c2noc([C@H]3CCCN(C(=O)c4ccc(F)cc4)C3)n2)c1,6.8427854,12.102098,11.142611
CC(C)[C@@H](C[NH+](C)C)C(=O)[O-],3.7996647,12.534368,11.284719
CCN(CC)S(=O)(=O)N1CCC[C@H](C(=O)NC2CCCCCCC2)C1,5.6067133,11.989175,10.184186
O=C(NCCCN1CCOCC1)c1nc(-c2cnccn2)no1,5.3029957,12.5478525,11.744571
CCN(C)C(=O)c1cccc(C(=O)N2CC3(CCCC3)c3cc4c(cc3[C@H]2C)OCCO4)c1,7.2209997,12.511482,11.172825
C#CC[NH2+]CC(=O)Nc1cccc(-c2nncn2C)c1,4.8174176,12.04956,11.424697
N#C[C@@H](C(=O)c1ccc(Cl)cc1)c1nc(N)nc(Nc2ccccc2)n1,6.072591,11.783092,11.892695
CCc1nc2n(n1)CCC[C@@H]2N[C@H]1CCN(C2CC2)C1=O,5.5299153,13.175915,11.980538
C[NH+](C)CCNC(=O)C[C@@H]1C(=O)NCCN1Cc1c(F)cccc1Cl,5.8179007,12.77991,11.211188
Cn1cc(NC(=O)C2(c3ccccc3)CC2)cc1C(N)=O,5.281517,12.64557,12.079595
[NH3+][C@@H]1CCCCC[C@@H]1c1nnc2c3[nH]cnc3ncn12,6.5950003,12.148438,12.455308
C[NH2+]C1CCN(c2ccc(OC)c(F)c2)CC1,4.200879,12.499908,11.425643
Cc1cccc(F)c1[C@H](N)C(F)(F)F,5.4689083,10.652621,11.227856
Cc1cc2c(c(=O)n1CCc1ccc(O)c(O)c1)[C@@H](c1ccccc1Cl)C(C#N)=C(N)O2,7.194185,12.075859,11.364215
CCC(CC)C(=O)N1CCC(NC(=O)Nc2ccc(OC)cc2Cl)CC1,5.937032,12.961121,11.180596
C[C@H](CCCO)Nc1[nH+]c2ccccc2n1C,4.260884,12.46089,11.756945
Cc1ccc(S(=O)(=O)Nc2cc(C(N)=O)ccc2C)cc1,5.5523124,11.532185,10.597964
CC(C)C(=O)Nc1cccc(OCC(=O)Nc2ccccc2-c2ccccc2)c1,6.710256,12.541022,11.442941
CC(C)C(=O)Nc1cccc(C(=O)Nc2ccc(Cl)cc2)c1,5.4178348,11.844873,11.927595
O=S(=O)(Nc1ccc(-c2ccc(N3CCCCCC3)nn2)cc1)c1ccc(F)cc1F,6.603335,11.881124,10.919795
O=C([O-])c1cc(S(=O)(=O)[N-]c2ccc(F)cc2C(=O)[O-])c[nH]1,5.5992985,11.139114,10.957106
CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4C[C@@H](C)[C@](OO)(C(C)=O)[C@@]4(C)CC[C@H]32)C1,6.7165046,12.901806,10.879832
Cc1csc([C@@H](C)NC(=O)CCOc2ccccc2)n1,4.703044,12.113844,12.052759
CCn1ccnc(NCCN(C)C(=O)OC(C)(C)C)c1=O,4.9581323,12.799863,10.856638
N=C1N=C(c2ccccc2)/C(=N/Nc2ccc(F)cc2)S1,5.4875884,11.660858,11.951181
C[NH+]1CCC(C[NH+](C)C2CCC(c3ccc(O)cc3)CC2)CC1,5.788719,13.421682,11.171631
COc1ccc(-c2nnc3sc(-c4ccccc4Cl)nn23)cc1OC,6.5659723,11.696614,12.030736
