SMILES,SLogP,SMR,MW,TopoPSA,BertzCT
Cc1n[nH]c(=O)c2c(NC(=O)CSc3nc4ccccc4c(=O)n3-c3ccccc3F)oc(C)c12,3.701940000000002,130.7554,491.1063532760005,148.18,1740.3663306278336
CC(C)c1sc(NC(=O)C2CCN(C(=O)N(C)C)CC2)nc1-c1ccccc1,4.265600000000004,113.64870000000002,400.1932971360008,93.78,824.1860579092688
CCn1c(SCC(=O)Nc2ccnn2C2CCCC2)nc2cc(S(N)(=O)=O)ccc21,2.7460000000000004,115.86590000000002,448.1351306280007,158.58,1178.3138630793983
N#CC1=C(N)N(c2sc3c(c2C#N)CCCCC3)C2=C(C(=O)CCC2)[C@H]1c1cccc([N+](=O)[O-])c1,5.101660000000004,131.3198,485.1521605960006,165.29000000000002,1404.909561161033
COc1ccccc1-c1nnc(SCc2cc(=O)n3ccsc3n2)n1N,2.0292,101.06040000000002,386.0619656880005,153.87,1133.1801987679332
COc1cc(NC(=O)c2cccc(Cl)c2)ccc1NC(=O)c1cc2ccccc2o1,5.599400000000003,116.56640000000002,420.0876847040004,80.57000000000001,1215.930657085058
Cc1ccc(C)c(NC(=O)CSc2nnc(CCc3nc4ccccc4[nH]3)o2)c1,4.0787400000000025,113.0694,407.1415959120006,122.0,1117.9025376467505
Cc1cc(Cc2cnc(NC(=O)CCn3c(=O)[nH]c(=O)c4ccccc43)s2)ccc1Br,3.836820000000002,125.8744,498.03612356800056,125.09,1389.5277546341983
O=C([O-])CCN1C(=O)/C(=C/c2c3ccccc3cc3ccccc23)SC1=S,3.334200000000002,110.95700000000002,392.04205888791046,117.83,1082.6845646620716
COC(=O)C1=C(C)N(c2ccc(F)c(Cl)c2)C(=S)N[C@@H]1c1cc(OC)c2c(c1)OCO2,4.099200000000003,116.1967,464.06089857600045,101.35,1123.1892050325284
CCC1(CC)CC[NH+](CC[NH2+]C)C1,-0.7253999999999967,55.91210000000003,186.20850167218,21.05,141.0257051333355
N#Cc1c(Cl)nsc1NCCS(=O)(=O)NC[C@H]1CCCCO1,1.56858,85.70920000000002,364.0430600840005,140.73,635.2868256330015
Cc1cc(Cl)cc2sc(N(Cc3ccccn3)C(=O)CN(C)S(C)(=O)=O)nc12,3.077720000000001,112.26780000000004,438.05871014800056,120.09,1116.5660675360857
CC(C)Cc1nnc(NC(=O)[C@@]2(C)Sc3ccccc3NC2=O)s1,3.178200000000001,96.41440000000006,362.0871178160005,137.51999999999998,789.889529135685
Cc1nc(NC(=O)c2ccc(S(=O)(=O)NCc3ccco3)cc2)sc1C,3.083740000000001,98.71670000000005,391.06604802400045,137.92,987.4726038258498
CCN(c1ccccc1C(N)=[NH2+])C1CC1,0.1397000000000006,62.705800000000025,204.14952399609,54.85,368.8849106183624
Cn1c(=O)c(-c2noc(CCC(=O)NCc3ccccc3F)n2)nn(-c2ccc(Cl)cc2)c1=O,2.022699999999999,119.9447,484.10620895600056,124.91,1461.4939892606876
O=C1CCN(C2CC2)c2cc(F)ccc2N1,2.1367,60.01470000000003,220.101191256,32.34,442.6449427603454
O=C(Nc1ccccc1)c1nnc(CCC(=O)N2CCN(c3ccc(F)cc3)CC2)s1,3.2109000000000023,117.81820000000003,439.1478241640007,106.67,1033.569529769521
CSc1nnc(NC(=O)[C@@H](C)Oc2ccc(-c3ccccc3)cc2)s1,4.333000000000003,102.28770000000002,371.0762187840005,117.65,835.0422203025865
Cc1ccc(S(=O)(=O)[C@@H](C#N)c2nc3ccccc3nc2N2CCN(c3ccccc3)CC2)cc1C,4.611820000000004,141.86179999999985,497.18854610400086,98.56999999999998,1556.4279028210142
C[C@@H](C(=O)NCC(=O)[O-])N1C(=O)/C(=C/c2cccc([N+](=O)[O-])c2)SC1=S,0.0506000000000013,95.5871,394.0173006839103,190.07,838.4255567372825
CC1CCN(S(=O)(=O)c2ccc(-c3noc(CCC(=O)Nc4cccc(F)c4)n3)cc2)CC1,3.867600000000003,120.24150000000002,472.15805450000073,113.78,1219.2682183977483
CCSC1(SCC)[NH+]=C(N)[C@@]2(C#N)[C@@H](c3ccccc3)[NH2+]C(C)=C[C@]12C#N,0.839860000000001,110.10950000000004,399.1540406401808,154.78000000000003,860.5985319224736
COc1cc(CNc2nc(C)c(-c3ccn(-c4cccc(F)c4)n3)s2)cc2c1OCO2,4.792720000000003,115.81070000000004,438.1161896880005,98.67,1253.5394295976107
COc1cccc(Cn2c(=O)c3sccc3n(CC(=O)Nc3cc(C)c(Cl)cc3OC)c2=O)c1,3.8907200000000026,133.81169999999997,499.0968694840006,119.8,1505.0037432355996
CC(C)OC[C@@H](O)CI,1.2072999999999998,45.98180000000003,243.996027656,29.46,66.0782000346155
Cc1ccc(C(=O)N(C)[C@H](C)c2ccc(S(N)(=O)=O)cc2)cc1[N+](=O)[O-],2.383820000000001,96.15710000000006,377.1045417080005,131.99,954.8636824810196
N#C/C(=C\c1ccc(OCc2ccccc2F)cc1)C(=O)NCc1ccc2c(c1)OCO2,4.356780000000003,115.17570000000002,430.1328853080005,80.58,1199.308937515357
Cc1ccc(S(=O)(=O)NNc2ncnc(Oc3ccc4ccccc4c3)c2[N+](=O)[O-])cc1,3.9441200000000025,117.83160000000002,451.0950396440005,144.73000000000002,1408.0439233788215
CCC[C@@H](CBr)c1ccccc1F,4.104300000000002,57.84300000000003,244.026290768,0.0,260.02212096283404
CCOc1ccc(-c2csc(NC(=O)C3CCN(S(=O)(=O)c4cccs4)CC3)n2)cc1,4.309700000000004,123.15050000000002,477.0850692160006,153.46,1117.0987566884075
CC(=O)Nc1ccc(C)cc1S(=O)(=O)N1CCC(c2nnc(C(=O)Nc3ccccc3)s2)CC1,3.6255200000000025,130.52069999999998,499.1347962800007,157.98000000000002,1299.9044998052666
O=C(CN1CCCOC1=O)NCc1cccnc1,0.5400999999999998,63.62170000000003,249.11134134,71.53,421.8356289345564
C[C@H]1CN(C(=O)c2cc(Cl)c(Cl)n2C)C(C)(C)CO1,2.971400000000002,75.96250000000003,304.07453317600044,34.47,510.9866492649334
CC1=N[C@H]([N+](=O)[O-])[C@H](Sc2nc3ncc(Cl)cc3[nH]2)N1Cc1ccccc1,3.5665000000000013,104.4201,402.0665724000005,125.61,1024.695353756949
CCN(CC)[C@H]1CC[NH+](CC)[C@@H](C)C1,0.7839000000000007,61.77570000000006,199.21687528409,7.680000000000001,154.40071895207583
COc1ccc(NC(=O)c2ccc3c([O-])nc4c(C(=O)NC(C)C)sc(=S)n4c3c2)cc1OC,3.7597900000000015,130.95639999999997,497.0958853519106,177.35,1492.5186349726562
NC(=O)C1(NCC(=O)NC(=O)Nc2ccccc2)CCCCC1,1.1124999999999996,86.61650000000004,318.1691905640006,113.32,567.9478969400707
COC(C)(C)[C@H]([NH3+])c1ccc(F)cc1F,1.6727999999999998,53.07510000000002,216.11944699209,36.870000000000005,352.4412000308171
CC(C)[C@H](C#N)N1CCN(C(=O)c2cnc(-c3cccs3)s2)CC1,3.1775800000000016,97.14250000000004,360.1078532600005,116.71,724.1095594939085
CCCS(=O)(=O)N1CCN(C)C(=O)C1(C)C,0.2787999999999997,62.49980000000004,248.1194635,66.07000000000001,375.5253806055053
CC(C)=C[C@]1(O)CCc2ccccc21,2.7866000000000017,58.09080000000005,188.120115132,20.23,374.5768822415949
O=C(CN1C(=O)c2ccccc2C1=O)N1CC(=O)N(Cc2ccccc2)C[C@@H](OCc2cccnc2)C1,2.1339999999999995,133.06199999999993,498.1903199320008,100.12,1279.4174000258736
COc1ccc(C)cc1NC(=O)[C@@H](C)CS(=O)(=O)c1ccc2c(c1)NC(=O)CS2,3.0963200000000013,113.37320000000004,434.0970138040007,135.25,1066.5363952268358
CC(C)CN(C)[C@H]1CCC[NH2+]C1,0.3000000000000008,52.14940000000003,171.18557515608998,19.85,117.0069869280358
CN(C)c1ncc2c(n1)CN(C[C@H]1CCCO1)C2=O,0.6774,70.07350000000004,262.14297581600016,58.56000000000001,497.4166259699996
CC[C@H](Br)C1CCCC1,3.350100000000002,44.96400000000003,190.03571258,0.0,74.63682062300136
O=C(NCc1ccccc1)[C@@H]1CCS(=O)(=O)C1,0.7374999999999998,65.04950000000004,253.07726434,71.62,495.741843219595
COc1ccccc1-n1c(C)cc(/C=C2/C(=N)N3N=C(S(=O)(=O)CC(C)C)SC3=NC2=O)c1C,3.7502100000000023,135.43049999999994,499.1347962800006,150.86,1400.3023373636452
Cn1/c(=N/C(=O)[C@@H]2CCCN(S(C)(=O)=O)C2)sc2c3ccccc3ccc21,2.4919,108.01280000000004,403.1024335320006,108.36,1207.8836525761506
CO[C@@H](NC(=O)CCl)C(Cl)(Cl)Cl,1.6841,49.94970000000002,252.923089184,38.33,158.01743458181338
CCOC(=O)[C@H]1CCCN(C(=O)c2cc3sc(C)cc3n2Cc2ccc(OC)cc2)C1,4.483420000000004,121.90850000000005,440.1769783760008,89.00999999999999,1083.1380083614704
Cc1ccc([N+](=O)[O-])cc1NC(=O)[C@@H](C)N(C)OCc1ccccc1,3.293820000000002,94.91910000000004,343.1532061520006,84.71000000000001,749.2413268650012
CCOC(=O)c1c(NC(=O)CCN2C(=O)[C@@H](C)Oc3ccccc32)sc(C)c1C,3.6843400000000015,111.88120000000006,416.1405928680007,113.18,952.5432531765962
CC(=O)C(C)(C)CN1CC[C@@H]([NH+](C)C)C1,-0.1795999999999975,62.11770000000005,213.19613984009,24.750000000000004,235.7766184142101
C[C@@H](OC(=O)c1cc(-c2ccccc2)nn1-c1ccccc1)C(=O)c1c(N)n(C)c(=O)n(C)c1=O,1.9470999999999992,129.54440000000008,473.1699188360007,131.20999999999998,1534.458633340071
BrCC1(C[C@@H]2C[C@H]3CC[C@@H]2C3)CCCC1,4.768000000000004,68.25000000000004,270.0983128360004,0.0,229.4931995140575
C[C@H]1CCC[C@@H](N(Cc2ccc3c(c2)OCO3)C(=O)Nc2cccc(N3CCNC3=O)c2)[C@@H]1C,4.803700000000004,130.2804,464.24235550400095,83.14000000000001,1074.5161848595274
ClC1(Cl)C[C@H]1CSCC[NH+]1CCCC1,1.5921,64.66670000000003,254.05315235609,29.74,185.8061322144773
Cc1ccc(NC(=O)[C@@H]2C(=O)C[C@](C)(O)[C@@H](C(=O)Nc3ccc(C)cc3C)[C@H]2c2ccncc2)c(C)c1,4.632480000000004,143.2971999999998,499.24710653600096,108.39,1350.1873922676386
CN1O[C@H]2CCOC(=O)[C@H]2[C@@H]1c1ccccc1,1.5364,60.88500000000004,233.10519334,38.77,419.93256838483376
Cc1cccc(NC(=O)CN2C(=O)S/C(=C/c3ccc(-c4ccc(Cl)c([N+](=O)[O-])c4)o3)C2=O)c1,5.491620000000004,128.2941,497.0448339120004,148.06000000000003,1366.2402327567938
CCCC[C@@H]1[C@@H](C)C1(Br)Br,3.928600000000003,52.76400000000003,267.94622464800034,0.0,120.42599881712916
O=C(NNc1ccc(-n2cccn2)nn1)N[C@H](c1ccccc1)c1ccco1,2.6710000000000003,101.4371,375.1443727840005,109.9,1000.4036428962306
C[C@H]1Cc2cc([C@@H](Cl)C3(C)CCCC3)ccc2O1,4.870200000000004,75.40500000000004,264.1280929720002,9.23,448.4102243961216
CCc1nn(C)cc1CNC(=O)c1cc(-c2cc(C)sc2C)nc2c1cnn2C(C)C,4.583440000000004,124.45620000000004,436.2045305160008,105.87,1262.8163117226516
CC(C)(C)[C@@H]1CCc2sc(C(=O)N[N-]S(=O)(=O)c3cccc4nsnc34)cc2C1,4.311200000000004,114.71500000000005,449.07812711191065,167.98000000000002,1174.9885940698423
CN(CCOCC1CC1)C(=O)c1ccc(CCl)cc1,2.9240000000000013,76.50250000000004,281.11825656000053,29.54,414.6586802407125
C=CCn1c(S[C@@H](C)C(=O)N2CC(=O)Nc3ccccc32)nnc1[C@H]1COc2ccccc2O1,3.4425000000000017,128.2687,477.14707521600064,123.88,1259.6652460568343
CC(C)Cc1noc([C@@H]2CC=CC[C@H]2C(=O)[O-])n1,1.0678,62.452000000000034,249.12446598391,79.05,450.8437630431304
C[C@H]1CC[C@@]1(C(=O)[O-])c1cc(F)cc(F)c1,1.3824,51.44100000000002,225.07325961191,40.13,424.3949427603453
C[C@H](Sc1nnc(-c2cccnc2)o1)c1nc2scc(-c3cccs3)c2c(=O)[nH]1,5.011400000000003,115.3547,439.0231376560004,179.34,1325.1676687565682
CC(C)[C@H](Br)[C@@H]1CCCC1(C)C,4.232200000000003,58.67500000000005,232.082662772,0.0,149.08310225556687
C[C@@H](CCCCl)[NH2+]CCC(C)(C)C,2.3935000000000004,60.28040000000004,206.16700390009,16.61,117.74891139475255
O=C(Cc1cs/c(=N\S(=O)(=O)c2ccccc2)[nH]1)Nc1ccc(CCO)cc1,2.0818,107.42600000000002,417.08169808800056,148.24,1101.8403250633155
COCC[NH+](Cc1ccc(F)cc1Cl)C1C[C@H](C)O[C@H](C)C1,2.466400000000001,85.85070000000006,330.1630613920907,22.9,475.72678394150927
Cc1ccc(Sc2cc3c(cc2NS(=O)(=O)c2ccccc2)n(C)c(=O)n3C)cc1,4.137420000000003,120.71250000000003,439.1024335320006,106.78,1387.8396038250146
CC[C@H]1CCCCN1C(=O)CCCl,2.4064000000000005,54.98000000000004,203.107691876,20.31,172.30768089781685
COc1ccc(C(=O)[C@@H](C)Cl)cc1C,2.813620000000001,57.37650000000003,212.060407336,26.3,345.1408100054957
OCC[NH2+]C1CCCCCC1,0.2648999999999992,45.36820000000002,158.15394068009,36.84,87.56352280933721
O[C@H]1C=C(Cc2cc(F)cc(Br)c2)CCC1,3.6019000000000023,65.74480000000004,284.0212053880004,20.23,394.1436629566878
CCCC[C@H](C(=O)[O-])N1C(=O)/C(=C/c2cccc(Br)c2)SC1=S,2.9590000000000005,97.47400000000005,411.9682210199105,117.83,675.0441236202815
COc1ccc(N2CCN(c3ncnc(Nc4cc(C)cc(C)c4)c3[N+](=O)[O-])CC2)cc1,4.080440000000003,125.30510000000004,434.2066386920007,96.66,1090.9646301778032
CCc1ccc(C2=NN/C(=N/c3c(C)n(C)n(-c4ccccc4)c3=O)SC2)cc1,3.775020000000002,120.7927,405.16233135600055,88.98,1140.4408909171611
CC/C=C(/C)C(=O)N1CSC[C@@H]1C(=O)Nc1ccc2c(C)n[nH]c2c1,3.0676200000000007,101.46740000000004,358.1463469440007,103.39,842.7136864164831
CC[NH+]1CCC[C@H]1[C@@H]1CCCN1C(=O)C1CCC1,0.8447,71.46870000000006,251.21178990409,24.75,313.6154623358201
CCc1nnc([N-]S(=O)(=O)c2ccc(/N=C\c3c(C)nn(-c4ccc(C)c(C)c4)c3O)cc2)s1,5.061760000000005,132.62759999999997,495.1278541759106,161.05000000000004,1471.105965424655
C[NH+]1CCN(Cc2ccc(F)cc2Cl)CC1,0.8093999999999999,63.30770000000004,243.10588086409,7.680000000000001,362.0364349184167
COc1ccc(CC2OCCO2)cc1F,1.7497,52.34800000000003,212.084872496,27.69,334.60496077530087
Cc1nn(C)c(C[C@H]([NH2+]C(C)C)c2ccc(F)cn2)c1Cl,2.17162,80.65640000000003,311.1433289920906,47.32,606.8813327965789
O=C1CC[NH2+]C[C@@H]1CC1CC1,-0.0610999999999999,42.11440000000002,154.12264055209,33.68,162.94566830288576
N#Cc1ccsc1NC(=O)CSc1nc2nn(-c3ccccc3)c(=O)c-2c2n1CCCCC2,3.9241800000000016,128.1837,476.10891588000055,159.14,1382.3090737048567
CC[C@@H](C)C[NH+](C)CC[C@@H]1CCCC[NH+]1C,0.0045000000000031,70.08540000000006,228.25545186418,8.88,181.57415488668804
Cc1cc(C)n(-c2cc(NCCNS(=O)(=O)c3cccs3)nc(C)n2)n1,2.03946,101.36220000000004,392.1089158800007,138.42000000000002,995.9288988533128
NC(=O)[C@@H](NC(=O)NCc1cccs1)c1ccccc1,1.7739,78.06780000000003,289.0884977200004,112.46,569.3696563487131
CCCc1c(C(=O)Nc2ccc(OCC)cc2)c(N)nc2c1c(=O)n(C)c(=O)n2C,1.8179,116.19660000000007,411.1906542800007,121.24,1225.596024127175
CC[NH2+][C@H](C)c1ccc(N[C@H](C)CC)cc1,2.541300000000001,70.69910000000004,221.20122522009,28.64,292.1085805508053
C/C(=C\c1ccc(Br)cc1)C[NH2+]C(C)C,2.824200000000001,69.72140000000003,268.0695381280903,16.61,324.8941190021566
CC[C@H](C)[C@@H](NC(=O)OC(C)(C)C)C(=O)Nc1ccc2oc(=O)n(C)c2c1,3.009400000000001,102.69740000000004,377.1950709640008,102.57,890.8626692565972
CS(=O)(=O)N1CCN(c2ccc([N+](=O)[O-])c(Sc3nc4ccccc4[nH]3)c2)CC1,2.703900000000001,111.9429,433.08784608800056,146.12,1136.9631218968204
N#Cc1cccc(CN2C[C@@H]3OCC(=O)N(c4ccccc4)[C@@H]3C2)c1,2.17448,93.89000000000004,333.1477268480005,56.57000000000001,815.1910206500197
CC(C)=CCC[C@H](C)CC(=O)[O-],1.5088999999999997,47.45300000000003,169.12340336391,40.13,166.67739285527472
CCc1nc(C[S@@](=O)CC(=O)Nc2ccc(F)c(Cl)c2)cs1,3.385400000000001,88.24510000000002,360.0169255880004,106.51,705.9013261161322
COC(=O)C[C@H]1CSCCN1Cc1cc(C)n(Cc2ccco2)c1C,3.226740000000002,99.87200000000006,362.16641369200073,72.91,708.5776825936177
COc1ccc(C)cc1[C@@H](C)[C@@H](C)Br,3.890520000000003,64.53500000000004,256.046277264,9.23,307.19008085760095
Cc1cc(C)c(S(=O)(=O)N2CCN(Cc3cc(=O)n4ccsc4n3)CC2)c(C)c1,2.18776,114.02780000000004,432.1289826280008,111.61,1198.9924359416025
COc1cc(/C=C2/C(=N)N3C(c4ccccc4)=CSC3=NC2=O)ccc1OC(=O)c1ccc(F)cc1,5.357770000000004,136.3471999999999,499.10020527600045,117.35,1480.6133454105563
CC(C)(O)CC[NH2+]C1(C)CCCC1,1.0434999999999997,54.58020000000004,186.18524080809,36.84,153.96343903735325
Cc1cc(C(=O)C[N+](C)(C)C2CCCC2)c(C)n1-c1ccccc1,4.295840000000004,98.80490000000006,325.22743996809083,22.0,721.7970612167456
N#Cc1ccc(O)cc1C(F)(F)F,2.28268,37.823800000000006,187.024498408,44.02,364.6323805179054
Cn1c(CSc2nc3ccccc3s2)nnc1SCC(=O)C(C)(C)C,4.424400000000004,105.37000000000003,392.0799242600005,139.51,861.8153869694429
CC[PH+](C1CCCCC1)C1CCCCC1,4.885900000000004,72.60200000000006,227.19231394609,0.0,148.17751382081582
CN1CCC/C1=N\S(=O)(=O)c1cccc(NC(=O)c2ccc(-c3nc4ccccc4s3)s2)c1,5.089900000000004,133.81299999999996,496.0697535000006,156.59,1454.4012652296135
COc1ccc2sc(N(Cc3ccccn3)C(=O)/C=C/c3ccc([N+](=O)[O-])cc3)nc2c1,4.854700000000004,123.72940000000004,446.1048760560005,126.7,1286.6126067263829
Cc1ncccc1C1=NCCC1,1.97292,49.61200000000002,160.100048384,25.25,315.3695475100625
Cc1cc(C)cc(NC(=O)CSc2nnc(-c3ccccc3NC(=O)c3ccccc3)c([O-])n2)c1,4.212140000000002,134.37389999999994,484.1448841439106,145.23,1358.5334812083563
CC(=O)Nc1cccc(NC(=O)CSc2nc(=O)n(N3CC[NH+](C)CC3)c3c2CCCC3)c1,0.277600000000002,129.81010000000003,471.2172862720909,126.07,1094.0896955146852
Cc1ccc(-n2c(SCC(=O)Nc3ccc(Cl)cc3)nc3c(c2=O)SCC3)cc1,4.573320000000003,119.80470000000004,443.05289649600047,114.59,1112.5103933714004
CN(Cc1ccccc1C(F)(F)F)C(=O)[C@@H]1C[C@@H]1c1ccccc1F,4.606600000000003,85.16600000000005,351.1246270440005,20.31,786.9887146054298
O=C(CSC1=NN[C@@H](Cc2cc(=O)[nH]c(=O)[nH]2)N1c1ccc(F)cc1)N1CCCc2ccccc21,2.164299999999999,134.19909999999993,494.1536378160007,138.95999999999998,1358.501990204349
C#CCNC(=O)NCc1ccccc1CC,1.6814,64.89140000000003,216.126263132,41.13,393.1642219181716
C[C@H]1OCC[C@H]1C(=O)[C@@H](C#N)c1cccc(F)c1,2.4269800000000004,63.28200000000003,247.100856908,50.09,494.81251316539743
COc1ccc2nc(NC(=O)c3cc(S(=O)(=O)Nc4ccccc4C)ccc3C)sc2c1,4.974840000000004,127.29170000000002,467.09734815200056,134.01,1428.4631190839582
CC(C)/C(=C\c1ccc2c(c1)CCN2C)CCl,3.957100000000003,76.95100000000005,249.12842732,3.24,434.5480021361272
Cc1ccc(NC(=O)CSc2nnc(/C=C/c3ccccc3)c([O-])n2)cc1C,3.4632400000000017,109.9127,391.1234204279105,116.13,1006.5423507652804
C[C@H](CN[C@H]1CC[NH+](C)C1)[NH+]1CCCC1,-2.0697999999999954,62.421100000000045,213.21940070418,20.91,189.3062531800184
CC(C)[NH2+]CCCN(C)C[C@H]1CCC[NH+]1C,-1.042799999999996,68.81810000000006,229.25070083218,24.290000000000003,182.01651995749685
CN[C@]1(C)[C@@H]2CC[C@@H](C2)C1(C)C,2.4206000000000003,52.07670000000004,167.167399672,12.03,197.18079342368463
CCc1cc(CNC(=O)c2ccc(OC)nn2)on1,0.9655999999999998,65.63520000000003,262.1065903080002,90.14,550.3570682838755
COC(=O)CC[NH+]1CCCC1,-0.7717999999999992,41.43070000000001,158.11755517209,30.74,130.05374780501026
COc1cccc(Cn2nc(C(=O)N3CCC[C@@H](O)C3)c3c2CCN(Cc2ccccc2Cl)C3)c1,3.7486000000000033,134.73729999999995,494.2084685320009,70.83,1210.8870906268246
CCOC(OCC)[C@@H]([NH2+]C)c1ccc2c(c1)OCCCO2,1.4813000000000005,79.67940000000006,296.1856347320907,53.53,432.2851947956026
O=[N+]([O-])c1ccccc1S(=O)(=O)Nc1ccc(S(=O)(=O)Nc2cccc3ccccc23)cc1,4.349600000000002,125.1034,483.05587726400046,152.23999999999998,1562.3238232992987
COc1ccc(-n2c(SCC(=O)Nc3ccc4c(c3)OCCO4)nc3c(c2=O)S[C@H](C)C3)cc1,3.7798000000000025,132.19469999999998,497.1079128360007,142.28,1293.001301150735
COc1ccc(/C=C\C(=O)Nc2nn(C)c3c2[C@H](c2cccs2)CC(=O)N3)cc1OC,3.624800000000002,119.82640000000002,438.1361761840006,122.72,1150.7250394545772
N/C(=N/OCc1cccc(F)c1F)[C@H]1CCOC1,1.7901,61.69540000000003,256.102334128,56.84,445.70359278630696
Clc1cccc[n+]1CCc1ccccc1,2.8702000000000014,61.79300000000004,218.07310351609,3.88,425.56090337132014
Nc1c(Br)c(=O)[nH]c(=O)n1-c1ccccc1,0.8705,64.7721,280.9799885960002,80.88,630.7477810980706
COC[C@]1(Br)C=CC=CC1,2.2826000000000004,46.43100000000002,201.999327072,9.23,162.64052645972987
CCO[C@H](C)OCC(=O)[C@@]1(O)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]34O[C@H]4C[C@@]21C,3.3709000000000016,117.65680000000005,444.25118887200097,85.36000000000001,907.9931779204874
Cc1ccc(NC(=O)C[C@@H]2S/C(=N/S(=O)(=O)c3ccc(C)cc3)N(C3CCCCC3)C2=O)cc1,4.653640000000005,135.32349999999994,499.1599484080008,129.59,1185.6714942099663
C[C@H]1c2[nH]c3ccc(Cl)cc3c2CCN1[C@@H]1CC(=O)N(c2ccc([N+](=O)[O-])cc2)C1=O,3.9807000000000015,116.12810000000005,438.1094827680005,99.55,1236.2868014991127
Cc1ccc(-c2csc3ncnc(SCC(=O)c4c(N)n(C5CC5)c(=O)[nH]c4=O)c23)cc1,3.4088200000000013,126.64860000000004,465.0929314680006,177.27,1465.9407599513345
O=C1N/C(=N/N=C/c2cccc([N+](=O)[O-])c2)S[C@@H]1Cc1cccc2ccccc12,3.912200000000002,115.2991,404.0943113720005,122.26,1154.131190124998
Nn1c(N/N=C/c2ccc(Cl)cc2Cl)nnc1SCC(=O)Nc1nc2ccccc2s1,4.085200000000001,126.8248,492.01090442800034,176.65,1239.6737016545446
COc1ccc(-n2c(=O)[nH]c3cc(-c4nc(-c5ccc6c(c5)OCO6)no4)ccc3c2=O)cc1,3.133300000000001,121.5687,456.10698423200034,121.47,1666.2679806399778
BrC#Cc1ccccc1,2.3905000000000003,42.247000000000014,179.95746226,0.0,227.739702440664
CC(=O)N1C[C@H](C)Sc2ccc(S(=O)(=O)Nc3ccccc3C)cc21,3.642920000000002,101.77550000000004,376.0915345000005,100.16,925.6684633452138
C#CCN1CCN(CC#Cc2ccccc2Cl)CC1,1.9423,80.04300000000003,272.1080262240004,6.48,513.5309626847771
C[C@H](Cl)[C@@H](C)c1ccoc1,3.010400000000001,42.43800000000002,158.049842652,13.14,179.1474780828046
O=C(CN[C@H](C1CCCC1)C(F)(F)F)N1CCCC1,2.319500000000001,65.61770000000004,278.16059795200056,32.34,307.5004151570898
Cc1nc2c(C)cc(Cl)cc2c(Cl)c1Cl,4.811840000000002,66.24700000000003,258.9722322960001,12.89,549.2597106546427
Cc1cc(O)c(Cl)c(C)c1Cl,3.315840000000001,47.60080000000002,189.995220236,20.23,268.3837992264624
CC[C@@H]1CCCCN1C(=O)CN1CCN(c2ccccc2OC)C1=O,2.728300000000001,96.95200000000008,345.2052417240007,53.09000000000001,634.0952618605208
CCc1cc(=O)[nH]c(-n2nc(-c3cccs3)cc2NC(=O)C[C@H]2CSc3nc(C)cc(=O)n32)n1,2.7872200000000005,130.9124,495.11472953200064,181.1,1487.1389103495428
CC[C@H](C)Sc1nc(=O)c2c([nH]1)NC1=C(C(=O)CC(C)(C)C1)[C@@H]2c1cc2c(cc1[N+](=O)[O-])OCO2,4.498000000000003,130.2008,498.1573055520007,161.75000000000003,1348.255157158397
CC[C@@H](CS)C[NH+](CC)CCO,-0.1605000000000002,55.957500000000046,192.14166174409,63.47,96.52932501298082
C[C@H]1Oc2c(cccc2C(=O)Nc2ccccc2-c2nc3ccccc3[nH]2)NC1=O,4.201600000000003,114.6446,398.1378904360005,96.11,1261.607748328685
Cc1nc(Br)ccc1NC(=O)/C=C/C1CC1,3.057220000000001,67.16770000000002,280.0211251360004,41.99,438.6449427603452
Nc1cccc2c(Cl)ccnc12,2.4704,51.165400000000005,178.029775904,38.91,384.5480911891211
Cc1ccc(CN2C(=O)/C(=C/c3c(NCc4ccco4)nc4ccccn4c3=O)SC2=S)cc1,4.609420000000003,137.39169999999987,488.0976825000006,137.24,1474.5805164937938
C1CSCCSCCS1,2.1996,51.97500000000003,180.010113384,75.9,36.793987519471216
Cc1noc(C)c1[C@@H](C)NS(=O)(=O)c1ccc(F)cc1,2.470040000000001,71.11350000000003,298.0787415600004,80.58,688.2175411158053
CCSC[C@H](C)CS,2.305400000000001,46.01600000000003,150.053692448,64.1,45.79319390447951
Nc1cc2c3c(c1)CCC[NH+]3CCC2,0.6776,57.853100000000026,189.13862496409,30.46,339.5796330908777
Cc1ccc(S(=O)(=O)CC(=O)Nc2ccc(S(=O)(=O)Nc3nccc(C)n3)cc2)cc1,2.3066400000000007,115.881,460.0875117400006,151.95,1304.4359938617592
CCC[NH2+][C@H](C(CC)CC)[C@H]1COCCO1,1.18,65.50240000000005,230.21145555609,35.07,165.31552917502208
CCc1cc(Oc2cc(N(C)C)ccc2[N+](=O)[O-])n2ncnc2n1,2.4532000000000007,87.65740000000004,328.12838837200053,98.69,905.3608225425028
CC[C@@H](CCO)C[NH2+][C@H]1CCC[C@H](OC)C1,0.916,65.32920000000006,230.21145555609,46.07000000000001,175.31552917502205
Cc1nn(-c2ccc(Cl)cc2)c(O)c1/C=N\c1nnc(-c2ccccc2)s1,4.808820000000003,107.5748,395.0607587480004,104.43,1103.0977696779714
CCC[NH+](CCO)Cc1ncc(Cl)n1C,-0.1392999999999999,59.99550000000004,232.12111632809,42.49,294.85764952937734
